TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.40.50.1460	-	0.508658286317351	-0.675978831071278	14	1	0.00202429149797571	494	9988	843	CASP10
3.50.50.60	-	0.528496167720439	-0.637719724936662	56	3	0.00607287449392713	494	9988	6713,2110,55572	SQLE,ETFDH,FOXRED1
2.60.40.1180	-	0.532993839424109	-0.629245413186825	15	1	0.00202429149797571	494	9988	6520	SLC3A2
3.30.1490.20	-	0.532993839424109	-0.629245413186825	15	1	0.00202429149797571	494	9988	2618	GART
1.25.40.180	-	0.532993839424109	-0.629245413186825	15	1	0.00202429149797571	494	9988	9811	CTIF
3.90.1150.10	-	0.537697922421123	-0.620458358999294	36	2	0.00404858299595142	494	9988	6472,29968	SHMT2,PSAT1
1.10.400.10	-	0.556126401674152	-0.586759669429075	16	1	0.00202429149797571	494	9988	2770	GNAI1
1.10.1070.11	-	0.556126401674152	-0.586759669429075	16	1	0.00202429149797571	494	9988	472	ATM
2.30.30.30	-	0.578115326434154	-0.547981903509876	17	1	0.00202429149797571	494	9988	8924	HERC2
3.90.228.10	-	0.578115326434154	-0.547981903509876	17	1	0.00202429149797571	494	9988	10038	PARP2
4.10.270.10	-	0.578115326434154	-0.547981903509876	17	1	0.00202429149797571	494	9988	22989	MYH15
4.10.800.10	-	0.578115326434154	-0.547981903509876	17	1	0.00202429149797571	494	9988	50859	SPOCK3
3.40.630.30	-	0.595421697457595	-0.518485389247862	40	2	0.00404858299595142	494	9988	7994,55226	KAT6A,NAT10
3.40.640.10	-	0.595421697457595	-0.518485389247862	40	2	0.00404858299595142	494	9988	6472,29968	SHMT2,PSAT1
3.30.470.20	-	0.59901704428077	-0.51246522671263	18	1	0.00202429149797571	494	9988	2618	GART
4.10.280.10	-	0.607355524289818	-0.498640952150182	106	5	0.0101214574898785	494	9988	6938,3398,3397,6721,23269	TCF12,ID2,ID1,SREBF2,MGA
