724000	12506
725000	12478
726000	12050
727000	11784
728000	11912
729000	12132
730000	11406
731000	11598
732000	11536
733000	11122
734000	11968
735000	12100
736000	11526
737000	12084
738000	11750
739000	10986
740000	11518
741000	12108
742000	11604
743000	12546
744000	12604
745000	11686
746000	12480
747000	11724
748000	12284
749000	12352
750000	13078
751000	11870
752000	12640
753000	11828
754000	12976
755000	12374
756000	12430
757000	11658
758000	12102
759000	12020
760000	11692
761000	12564
762000	12142
763000	11990
764000	12606
765000	13512
766000	11864
767000	13106
768000	12572
769000	12500
770000	12098
771000	12132
772000	11850
773000	11574
774000	12016
775000	13398
776000	11656
777000	11736
778000	12044
779000	11508
780000	11622
781000	11410
782000	11980
783000	11430
784000	11626
785000	12044
786000	12614
787000	11138
788000	11152
789000	10866
790000	12264
791000	11402
792000	12080
793000	11626
794000	12092
795000	11236
796000	11938
797000	12054
798000	11334
799000	11144
800000	11932
801000	11272
802000	12060
803000	12060
804000	11558
805000	11820
806000	12014
807000	11914
808000	11984
809000	11182
810000	12092
811000	11302
812000	11654
813000	10926
814000	12150
815000	11962
816000	11294
817000	12046
818000	11534
819000	11032
820000	12006
821000	11618
822000	11996
823000	11952
824000	11960
825000	11656
826000	11996
827000	12930
828000	11766
829000	11166
830000	11022
831000	11018
832000	11598
833000	10688
834000	11600
835000	11184
836000	11630
837000	11642
838000	11560
839000	11742
840000	10658
841000	11570
842000	11330
843000	11064
844000	11166
845000	11050
846000	11314
847000	11726
848000	11482
849000	11732
850000	11248
851000	10702
852000	11268
853000	11210
854000	11806
855000	11648
856000	11560
857000	11780
858000	11414
859000	11792
860000	11102
861000	11816
862000	11066
863000	12000
864000	11348
865000	11502
866000	10848
867000	11702
868000	10840
869000	11196
870000	11148
871000	10908
872000	10644
873000	10714
874000	11870
875000	11896
876000	11280
877000	11242
878000	11670
879000	11400
880000	10972
881000	11600
882000	11678
883000	11586
884000	11636
885000	11790
886000	10996
887000	11610
888000	11308
889000	11624
890000	11482
891000	11418
892000	10912
893000	12784
894000	12000
895000	11630
896000	11786
897000	11482
898000	11700
899000	11900
900000	11494
901000	11694
902000	11480
903000	10864
904000	11792
905000	10802
906000	11376
907000	11484
908000	11350
909000	11426
910000	11230
911000	12132
912000	11270
913000	11666
914000	11428
915000	11376
916000	11706
917000	11886
918000	11838
919000	12112
920000	11126
921000	12052
922000	11746
923000	10844
924000	11984
925000	11746
926000	12320
927000	11644
928000	11770
929000	11690
930000	11504
931000	12132
932000	11550
933000	11332
934000	11710
935000	12348
936000	11638
937000	11870
938000	11234
939000	11442
940000	11430
941000	11168
942000	11872
943000	11330
944000	11646
945000	11626
946000	11318
947000	12012
948000	12042
949000	11714
950000	11776
951000	11452
952000	12128
953000	11976
954000	12650
955000	11644
956000	12474
957000	12452
958000	12348
959000	12172
960000	12790
961000	11594
962000	12218
963000	12482
964000	12144
965000	11694
966000	11594
967000	12076
968000	11446
969000	11800
970000	11786
971000	12028
972000	12318
973000	11600
974000	12618
975000	11492
976000	12136
977000	12454
978000	12310
979000	11526
980000	12296
981000	12044
982000	11488
983000	11838
984000	12130
985000	12034
986000	11300
987000	12008
988000	12064
989000	12064
990000	11910
991000	12226
992000	11280
993000	11498
994000	11560
995000	11516
996000	12202
997000	12154
998000	12142
999000	12020
1000000	11680
