TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
human chr6q23.2	human chr6q23.2	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr14q22.1	human chr14q22.1	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr12q14.1	human chr12q14.1	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr18q12.1	human chr18q12.1	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr12p12.1	human chr12p12.1	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr13q32.3	human chr13q32.3	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr17q23.2	human chr17q23.2	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr20p11.23	human chr20p11.23	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr1q25.3	human chr1q25.3	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chrXp11.21	human chrXp11.21	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr15q22	human chr15q22	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr13q12.11	human chr13q12.11	0.999999999940275	-5.97247159616313e-11	21	0	0	15	26250
human chr19q13.43	human chr19q13.43	0.999999999941425	-5.85754565369604e-11	72	0	0	15	26250
human chr19q13.4	human chr19q13.4	0.999999999941425	-5.85754565369604e-11	72	0	0	15	26250
human chr17p13.3	human chr17p13.3	0.999999999941425	-5.85754565369604e-11	72	0	0	15	26250
human chr19q13.12	human chr19q13.12	0.999999999941425	-5.85754565369604e-11	72	0	0	15	26250
human chr14q24.3	human chr14q24.3	0.999999999941919	-5.80811970891797e-11	75	0	0	15	26250
human chr6p21.1	human chr6p21.1	0.9999999999431	-5.69004894709358e-11	74	0	0	15	26250
human chr20q13.33	human chr20q13.33	0.9999999999431	-5.69004894709358e-11	74	0	0	15	26250
human chr19q13.3	human chr19q13.3	0.9999999999431	-5.69004894709358e-11	74	0	0	15	26250
human chr22q11.21	human chr22q11.21	0.9999999999431	-5.69004894709358e-11	74	0	0	15	26250
human chrXp22	human chrXp22	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chrXp22.3	human chrXp22.3	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr14q24.2	human chr14q24.2	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chrXp11.3	human chrXp11.3	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr5q12.1	human chr5q12.1	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr22q11.2	human chr22q11.2	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr2p24.1	human chr2p24.1	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr8p11.21	human chr8p11.21	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr12p13.1	human chr12p13.1	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr7q36.3	human chr7q36.3	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr8q24.22	human chr8q24.22	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr3q21	human chr3q21	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr19q12	human chr19q12	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr8q24	human chr8q24	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr9q21.13	human chr9q21.13	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr5p13.1	human chr5p13.1	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr1q23	human chr1q23	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chrXq26.2	human chrXq26.2	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr9q13	human chr9q13	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
